Date,Open,High,Low,Close,Volume,Market Cap
2021-04-15,63075.2,63821.67,62208.96,63314.01,60954381579,1.18295E+12
2021-04-16,63258.51,63594.72,60222.53,61572.79,84293007468,1.15046E+12
2021-04-17,61529.92,62572.18,60361.35,60683.82,66138759198,1.13388E+12
2021-04-18,60701.89,61057.46,52829.54,56216.19,97468872758,1.05045E+12
2021-04-19,56191.58,57520.05,54368.59,55724.27,65344865159,1.04129E+12
2021-04-20,55681.79,57062.15,53448.05,56473.03,67849323955,1.05532E+12
2021-04-21,56471.13,56757.97,53695.47,53906.09,54926612466,1.00739E+12
2021-04-22,53857.11,55410.23,50583.81,51762.27,74798630778,9.67372E+11
2021-04-23,51739.81,52120.79,47714.66,51093.65,86668667320,9.54919E+11
2021-04-24,51143.23,51167.56,48805.28,50050.87,49014494781,9.35472E+11
2021-04-25,50052.83,50506.02,47159.49,49004.25,46117114240,9.15956E+11
2021-04-26,49077.79,54288,48852.8,54021.75,58284039825,1.00978E+12
2021-04-27,54030.3,55416.96,53319.19,55033.12,49448222757,1.02873E+12
2021-04-28,55036.64,56227.21,53887.92,54824.7,48000572955,1.02489E+12
2021-04-29,54858.09,55115.84,52418.03,53555.11,46088929780,1.00119E+12
2021-04-30,53568.66,57900.72,53129.6,57750.18,52395931985,1.07967E+12
2021-05-01,57714.66,58448.34,57052.27,57828.05,42836427360,1.08117E+12
2021-05-02,57825.86,57902.59,56141.91,56631.08,38177405335,1.05886E+12
2021-05-03,56620.27,58973.31,56590.87,57200.29,51713139031,1.06956E+12
2021-05-04,57214.18,57214.18,53191.43,53333.54,68564706967,9.97324E+11
2021-05-05,53252.16,57911.36,52969.06,57424.01,69241316747,1.07387E+12
2021-05-06,57441.31,58363.31,55382.51,56396.51,69523285106,1.05471E+12
2021-05-07,56413.95,58606.63,55321.85,57356.4,68434023376,1.07273E+12
2021-05-08,57352.77,59464.61,56975.21,58803.78,65382980634,1.09986E+12
2021-05-09,58877.39,59210.88,56482,58232.32,65906690347,1.08924E+12
2021-05-10,58250.87,59519.35,54071.46,55859.8,71776546298,1.04493E+12
2021-05-11,55847.24,56872.54,54608.65,56704.57,61308396325,1.06079E+12
2021-05-12,56714.53,57939.36,49150.53,49150.53,75215403907,9.19528E+11
2021-05-13,49735.43,51330.84,46980.02,49716.19,96721152926,9.30161E+11
2021-05-14,49682.98,51438.12,48868.58,49880.53,55737497453,9.33277E+11
2021-05-15,49855.49,50639.67,46664.14,46760.19,59161047474,8.74931E+11
2021-05-16,46716.64,49720.04,43963.35,46456.06,64047871555,8.69279E+11
