Date,Open,High,Low,Close,Volume,Market Cap
2018-10-03,6354.24,6535.41,6354.24,6517.31,4210910000,1.13E+11
2018-10-04,6515.41,6596.1,6456.17,6512.71,4076220000,1.12E+11
2018-10-05,6509.4,6561.72,6493.55,6543.2,3216300000,1.13E+11
2018-10-06,6536.68,6544.33,6460.1,6517.18,3273730000,1.13E+11
2018-10-07,6514.06,6540.21,6257.52,6281.2,3910780000,1.08E+11
2018-10-08,6280.91,6384.18,6265.71,6371.3,4180090000,1.10E+11
2018-10-09,6371.85,6448.46,6208.34,6398.54,4431340000,1.11E+11
2018-10-10,6590.52,6601.21,6517.45,6544.43,4088420000,1.13E+11
2018-10-11,6542.33,6567.54,6450.04,6476.71,3924080000,1.12E+11
2018-10-12,6478.07,6493.68,6445.31,6465.41,3578870000,1.12E+11
2018-10-13,6460.92,6497.72,6449,6489.19,3379130000,1.12E+11
2018-10-14,6490.09,6556.38,6476,6482.35,3253610000,1.12E+11
2018-10-15,6486.05,6543.8,6462.98,6487.16,3672860000,1.12E+11
2018-10-16,6472.36,6506.01,6451.27,6475.74,3716150000,1.12E+11
2018-10-17,6478.89,6521.99,6468.86,6495.84,3424670000,1.13E+11
2018-10-18,6484.65,6504.65,6447.03,6476.29,3230550000,1.12E+11
2018-10-19,6468.44,6498.29,6449.61,6474.75,3306050000,1.12E+11
2018-10-20,6480.84,6507.41,6453.53,6480.38,3393250000,1.12E+11
2018-10-21,6482.66,6502.28,6447.91,6486.39,3445190000,1.13E+11
2018-10-22,6492.35,6503.6,6306.99,6332.63,4199910000,1.10E+11
2018-10-23,6715.32,6766.15,6679.42,6710.63,4197500000,1.16E+11
2018-10-24,6704.77,6713.56,6580.9,6595.41,4177310000,1.14E+11
2018-10-25,6603.64,6603.64,6381.86,6446.47,4726180000,1.11E+11
2018-10-26,6452.79,6585.91,6397.89,6495,4437300000,1.12E+11
2018-10-27,6495.29,6712.1,6464.95,6676.75,4606810000,1.15E+11
2018-10-28,6678.75,6785.03,6598.32,6644.13,5014430000,1.15E+11
2018-10-29,6643.1,6643.1,6511.65,6601.96,4363690000,1.14E+11
2018-10-30,6337.04,6364.99,6310.14,6334.27,3781100000,1.10E+11
2018-10-31,6318.14,6547.14,6311.83,6377.78,3789400000,1.11E+11
2018-11-01,6378.92,6396.86,6327.38,6388.44,4234870000,1.11E+11
2018-11-02,6387.24,6400.07,6342.37,6361.26,3658640000,1.10E+11
2018-11-03,6365.47,6388.63,6294.57,6376.13,4390020000,1.11E+11
2018-11-04,6363.62,6480.59,6363.62,6419.66,4174800000,1.11E+11
2018-11-05,6433.38,6463.55,6408.16,6461.01,4700040000,1.12E+11
2018-11-06,6468.5,6552.16,6468.31,6530.14,4941260000,1.13E+11
2018-11-07,6522.27,6536.92,6438.53,6453.72,4665260000,1.12E+11
2018-11-08,6442.6,6456.46,6373.37,6385.62,4346820000,1.11E+11
2018-11-09,6386.13,6437.28,6385.31,6409.22,3705320000,1.11E+11
2018-11-10,6413.63,6423.25,6350.17,6411.27,3939060000,1.11E+11
2018-11-11,6411.76,6434.21,6360.47,6371.27,4295770000,1.11E+11
2018-11-12,6373.19,6395.27,6342.67,6359.49,4503800000,1.10E+11
2018-11-13,6351.24,6371.55,5544.09,5738.35,7398940000,99712077259
2018-11-14,5736.15,5774.82,5358.38,5648.03,7032140000,98151606541
2018-11-15,5645.32,5657.02,5498.94,5575.55,5279320000,96900828780
2018-11-16,5578.58,5578.58,5519.56,5554.33,4303150000,96542098114
2018-11-17,5559.74,5653.61,5559.74,5623.54,4159680000,97753714643
2018-11-18,5620.78,5620.78,4842.91,4871.49,7039560000,84688539692
2018-11-19,4863.93,4951.61,4272.11,4451.87,8428290000,77401044320
2018-11-20,4465.54,4675.73,4343.98,4602.17,6120120000,80020171047
2018-11-21,4611.57,4629.64,4365.64,4365.94,4569370000,75919439809
2018-11-22,4360.7,4396.42,4195.68,4347.11,4871490000,75598851166
2018-11-23,4347.69,4413.09,3795.16,3880.76,4679500000,67495633205
2018-11-24,3880.78,4120.87,3585.06,4009.97,6825640000,69749265801
2018-11-25,4015.07,4107.14,3643.92,3779.13,6476900000,65739289046
2018-11-26,3765.95,3862.96,3661.01,3820.72,5998720000,66468970322
2018-11-27,3822.47,4385.9,3822.47,4257.42,7280280000,74072560088
2018-11-28,4269,4413.02,4145.77,4278.85,6503347767,74451016927
2018-11-29,4289.09,4322.98,3942.82,4017.27,6048016717,69904637061
2018-11-30,4024.46,4309.38,3969.71,4214.67,5375314093,73346194969
2018-12-01,4200.73,4301.52,4110.98,4139.88,5262697895,72050487506
2018-12-02,4147.32,4155.98,3840.45,3894.13,5089570994,67779050170
2018-12-03,3886.29,4075.63,3832.75,3956.89,5028069239,68878292608
2018-12-04,3958.89,3969.54,3753.99,3753.99,5302481574,65352496336
2018-12-05,3754.07,3874.97,3521.1,3521.1,5878333109,61303965508
2018-12-06,3512.59,3512.59,3280.23,3419.94,6835615448,59547645578
2018-12-07,3421.91,3506.04,3350.65,3476.11,5305024497,60531278392
2018-12-08,3473.23,3685.31,3469.09,3614.23,4947372847,62942160928
2018-12-09,3497.55,3513.18,3392.25,3424.59,4696765188,59650201102
2018-12-10,3421.46,3534.23,3413.48,3486.95,4139364829,60741625426
2018-12-11,3487.88,3489.74,3298.13,3313.68,4343372456,57728688216
2018-12-12,3311.75,3329.56,3206.54,3242.48,4372763663,56494379457
2018-12-13,3244,3275.38,3191.3,3236.76,3551763561,56400691425
2018-12-14,3236.27,3305.75,3233.82,3252.84,3744248994,56685436644
2018-12-15,3253.12,3597.92,3253.12,3545.86,5409247918,61798926687
2018-12-16,3544.76,3701.35,3487.17,3696.06,5911325473,64422587801
2018-12-17,4020.99,4085.72,3976.41,3998.98,6151275490,69741217417
2018-12-18,4000.33,4271.79,4000.33,4078.6,7240968501,71137548589
2018-12-19,4081.03,4089.56,3760.02,3815.49,6158207293,66556033172
2018-12-20,3819.67,3893.36,3769.86,3857.3,5326547918,67292819465
2018-12-21,3854.69,3874.42,3645.45,3654.83,5130222366,63768757101
2018-12-22,3653.13,3956.14,3642.63,3923.92,5631554348,68471837969
2018-12-23,3932.49,3963.76,3820.41,3820.41,4991655917,66672244158
2018-12-24,3822.38,3901.91,3797.22,3865.95,4770578575,67475512827
2018-12-25,3866.84,3868.74,3725.87,3742.7,4661840806,65331499158
2018-12-26,3746.71,3850.91,3707.23,3843.52,4324200990,67098634181
2018-12-27,3849.22,3947.98,3817.41,3943.41,5244856836,68849856732
2018-12-28,3931.05,3935.69,3826.22,3836.74,4530215219,66994920903
2018-12-29,3832.04,3865.93,3783.85,3857.72,4847965467,67368333500
2018-12-30,3851.97,3904.9,3836.9,3845.19,5137609824,67157570935
2018-12-31,3836.52,4093.3,3826.51,4076.63,5597027440,71206795853
2019-01-01,4078.59,4092.61,4020.89,4025.25,5228625637,70316305580
2019-01-02,4028.47,4109.02,3996.96,4030.85,5306593305,70422743854
2019-01-03,4031.55,4068.4,4022.66,4035.3,5115905225,70508733459
2019-01-04,4034.41,4064.07,3659.17,3678.92,6874143796,64288932886
2019-01-05,3704.22,3720.15,3619.95,3630.68,5537192302,63477817959
2019-01-06,3631.51,3685.78,3624.67,3655.01,5394457145,63909348776
2019-01-07,3651.87,3680.14,3621.96,3678.56,5464420383,64327048255
2019-01-08,3677.99,3682.52,3637.08,3657.84,5002961727,63970991867
2019-01-09,3652.38,3758.53,3652.38,3728.57,5955691380,65214103659
2019-01-10,3725.45,3743.39,3583.02,3601.01,5582489560,62990143284
2019-01-11,3599.72,3654.93,3593.35,3602.46,5098183235,63054898963
2019-01-12,3604.69,3612.67,3567.25,3583.97,5570752966,62737274093
2019-01-13,3584.28,3586.75,3439.23,3470.45,6908930483,60756570314
2019-01-14,3468.87,3476.07,3400.82,3448.12,5897159493,60371874099
2019-01-15,3443.9,3495.17,3429.39,3486.18,5955112627,61044262622
2019-01-16,3485.41,3504.8,3447.92,3457.79,5831198271,60553903927
2019-01-17,3460.55,3501.95,3431.59,3487.95,5422926707,61088747491
2019-01-18,3484.63,3523.29,3467.57,3521.06,5071623601,61675119055
2019-01-19,3516.14,3521.39,3447.92,3464.01,5043937584,60681847608
2019-01-20,3467.21,3476.22,3442.59,3459.15,5332718886,60603083461
2019-01-21,3454.95,3478.15,3451.94,3466.36,5227549545,60735563490
2019-01-22,3469.09,3469.09,3398.57,3413.77,5482196038,59821158612
2019-01-23,3952.41,4006.54,3950.82,4005.53,7826525254,70308555857
2019-01-24,3998.92,4166.29,3968.73,4142.53,8922258316,72720867208
2019-01-25,4145.46,4210.64,3793.71,3810.43,10794227451,66897483404
2019-01-26,3807,3913.71,3807,3882.7,9318796067,68173204651
2019-01-27,3878.7,3891.58,3837.99,3854.36,7931218996,67683296223
2019-01-28,3857.48,3888.8,3787.06,3851.05,8301309684,67631949500
2019-01-29,3848.26,3906.06,3845.82,3854.79,8399767798,67704774107
2019-01-30,3853.76,3907.8,3851.69,3859.58,7661247975,67796965743
2019-01-31,3855.32,3874.61,3832.13,3864.42,7578786076,67888255371
2019-02-01,3862.27,3875.48,3836.91,3847.18,7253558152,67592376373
2019-02-02,3845.09,3867.38,3733.75,3761.56,9029175788,66094551587
2019-02-03,3759.83,3903.92,3745.18,3896.38,10174126415,68470655400
2019-02-04,3897.08,3919.51,3871.46,3903.94,9175291529,68609885776
2019-02-05,3903.38,3939.37,3894.11,3911.48,9584165519,68749421311
2019-02-06,3913.23,3950.43,3875.23,3901.13,10638638944,68574579320
2019-02-07,3894.55,3987.24,3892.39,3963.31,10796103518,69674508655
2019-02-08,3966.17,3966.17,3924.38,3951.6,9713267607,69475297370
2019-02-09,3953.74,3966.38,3889.24,3905.23,10125901903,68666928025
2019-02-10,3903.76,3926.89,3863.56,3909.16,9809887079,68743000581
2019-02-11,3913.05,3926.6,3891.9,3906.72,9469184841,68706700381
2019-02-12,3905.58,3946.5,3901.3,3924.37,10480789570,69024696307
2019-02-13,3926.66,3968.54,3914.02,3960.91,9394210605,69675002377
2019-02-14,3963.9,4077.04,3961.66,4048.73,9856166973,71227967573
2019-02-15,4047.72,4054.12,4006.41,4025.23,8221625400,70821939585
2019-02-16,4029.97,4071.56,4009.12,4032.51,9646954186,70958165407
2019-02-17,4032.69,4082.22,4023.81,4071.19,9344919956,71647703828
2019-02-18,4070.79,4089.46,4031.11,4087.48,10175916388,71942444088
2019-02-19,4083.95,4097.36,4005.15,4029.33,10831212662,70926226882
2019-02-20,4028.51,4053.91,4021.54,4023.97,9252935969,70840048102
2019-02-21,4022.71,4049.88,4015.96,4035.83,9578850549,71056017910
2019-02-22,4035.16,4040.7,4006.19,4022.17,9144851065,70823042992
2019-02-23,4024.11,4038.84,3934.03,3963.07,10359818883,69789872373
2019-02-24,3969.23,3985.08,3944.75,3985.08,10707678815,70184147203
2019-02-25,3984.24,4087.07,3977.81,4087.07,10897131934,71987847571
2019-02-26,4087.58,4094.9,4040.27,4069.11,9353915899,71678998915
2019-02-27,4068.3,4113.5,4034.1,4098.37,10918665557,72202088875
2019-02-28,4092.14,4296.81,4053.91,4106.66,9732688060,72355190645
2019-03-01,4105.46,4113.02,4094.1,4105.4,9045122443,72339379036
2019-03-02,4105.36,4164.95,4096.9,4158.18,10157794171,73269368747
2019-03-03,4156.92,4905.95,4155.32,4879.88,21315047816,85986009273
2019-03-04,4879.96,5307,4876.62,4973.02,22899891582,87655288145
2019-03-05,4971.31,5063.16,4836.79,4922.8,18251810240,86778727821
2019-03-06,4922.81,5053.51,4919.49,5036.68,16837325387,88796118650
2019-03-07,5036.79,5205.82,4992.22,5059.82,16929795194,89212733450
2019-03-08,5062.79,5235.19,5050.41,5198.9,16655416140,91674230186
2019-03-09,5199.84,5318.84,5148.21,5289.77,17154113634,93286365973
2019-03-10,5289.92,5289.92,5167.42,5204.96,14722104361,91799330425
2019-03-11,5204.11,5421.65,5193.38,5324.55,15504590933,93918439274
2019-03-12,5325.08,5354.23,5017.3,5064.49,16555616019,89341168457
2019-03-13,5061.2,5103.27,4955.85,5089.54,13675206313,89792633045
2019-03-14,5088.85,5127.12,5061.59,5096.59,10823289598,89925574875
2019-03-15,5095.76,5184.02,5053.57,5167.72,10391952498,91188595341
2019-03-16,5167.32,5196.61,5024.07,5067.11,12290155061,89422237603
2019-03-17,5066.58,5238.95,5055.19,5235.56,11618660197,92404613297
2019-03-18,5236.14,5274.28,5219.21,5251.94,12438480677,92702617458
2019-03-19,5251.48,5319.99,5250.51,5298.39,13256489918,93532402741
2019-03-20,5298.15,5336.68,5233.34,5303.81,13780238655,93638345002
2019-03-21,5304.16,5358.49,5295.88,5337.89,13169647522,94248717444
2019-03-22,5335.88,5359.93,5257.34,5314.53,13731844223,93847052256
2019-03-23,5312.49,5422.69,5280.28,5399.37,14601631648,95354207776
2019-03-24,5399.37,5633.8,5389.41,5572.36,15867308108,98417387004
2019-03-25,5571.51,5642.04,5418.26,5464.87,17048033399,96530038144
2019-03-26,5466.52,5542.24,5181.34,5210.52,15330283408,92046492864
2019-03-27,5210.3,5383.63,5177.37,5279.35,16812108040,93272287960
2019-03-28,5279.47,5310.75,5233.64,5268.29,13111274675,93086156556
2019-03-29,5271.75,5326.23,5255.68,5285.14,12819992056,93391244395
2019-03-30,5284.86,5311.27,5216.49,5247.35,13735490672,92737510865
2019-03-31,5247.73,5363.26,5224.19,5350.73,13878964574,94573826827
2019-04-01,5350.91,5418,5347.65,5402.7,13679528236,95501110091
2019-04-02,5402.42,5522.26,5394.22,5505.28,14644460907,97330112147
2019-04-03,5505.55,5865.88,5490.2,5768.29,18720780006,1.02E+11
2019-04-04,5769.2,5886.89,5645.47,5831.17,17567780766,1.03E+11
2019-04-05,5831.07,5833.86,5708.04,5795.71,14808830723,1.02E+11
2019-04-06,5791.69,5802.96,5653.69,5746.81,15737171804,1.02E+11
2019-04-07,5745.6,5988.18,5741.4,5829.5,18026409033,1.03E+11
2019-04-08,5849.48,5989.98,5794.72,5982.46,15320605300,1.06E+11
2019-04-09,5982.32,6183.04,5982.32,6174.53,16784645411,1.09E+11
2019-04-10,6175.82,6434.62,6161.52,6378.85,19419875368,1.13E+11
2019-04-11,6379.67,7333,6375.7,7204.77,28867562329,1.27E+11
2019-04-12,7203.51,7503.87,6815.77,6972.37,27773333680,1.23E+11
2019-04-13,6971.18,8047.41,6898.28,7814.92,28677672181,1.38E+11
2019-04-14,7807.88,8268.71,7696.39,7994.42,32031452227,1.42E+11
2019-04-15,7989.37,8216.42,7899.11,8205.17,28344112920,1.45E+11
2019-04-16,8194.5,8320.82,7729.61,7884.91,33167197581,1.40E+11
2019-04-17,7886.93,7929.15,7038.12,7343.9,30066644905,1.30E+11
2019-04-18,7341.66,7447.27,7251.5,7271.21,21354286562,1.29E+11
2019-04-19,7267.96,8261.94,7267.96,8197.69,25902422040,1.45E+11
2019-04-20,8196.92,8200.97,7678.78,7978.31,23843404340,1.41E+11
2019-04-21,7977.97,8062.17,7843.34,7963.33,25127245056,1.41E+11
2019-04-22,7956.29,7997.61,7615.99,7680.07,24719473175,1.36E+11
2019-04-23,7677.27,7943.79,7533.2,7881.85,24457107820,1.40E+11
2019-04-24,7881.7,8140.72,7824.45,7987.37,25919126991,1.42E+11
